PERIODO_COHORTE;CODIGO;GENERO;EDAD;COLEGIO_PROCEDENCIA;PUNT_TOTAL;PUNT_AREA;ES_DESERTOR
201810;77418038;M;22;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;272;53;NO
201810;88118001;F;22;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";268;53;NO
201810;88118002;F;21;COL. ADVENTISTA BARBOSA;279;56;NO
201810;88118003;F;21;COLEGIO NUESTRA SEÑORA DE NAZARETH;273;54;NO
201810;88118005;F;24;IE GUSTAVO ROMERO HERNANDEZ;54;54;NO
201810;88118006;F;23;CENT DE ENSEÑANZA PRECOZ LA FUERZA DEL SABER-BOGOTÁ, D.C.;234;48;NO
201810;88118009;M;23;CENTRO JUVENIL AMIGONIANO BOYACÁ;224;45;SI
201810;88118010;F;20;INSTITUCIÓN EDUCATIVA ANTONIO MARTÍNEZ DELGADO;209;42;NO
201810;88118011;F;21;INSTITUCIÓN EDUCATIVA GUSTAVO ROMERO HERNÁNDEZ;270;52;NO
201810;88118012;F;22;I.E. MARCO AURELIO BERNAL;272;53;NO
201810;88118013;F;20;IE PANAMERICANO PUENTE BOYACA;226;46;NO
201810;88118014;M;20;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;310;63;NO
201810;88118015;F;20;COL COOP COOSERVICIOS;230;46;NO
201810;88118016;F;18;I.E. NUESTRA SEÑORA DE LA ANTIGUA;275;54;NO
201810;88118017;M;25;I.E. JOSE JOAQUIN CASAS;267;55;NO
201810;88118018;F;19;INSTITUCIÓN EDUCATIVA SAN AGUSTÍN;249;51;NO
201810;88118020;F;21;NORMAL SUPERIOR ANTONIA SANTOS;260;51;NO
201810;88118021;F;21;COLEGIO CORPORACION SANTO DOMINGO;240;48;SI
201810;88118022;F;22;INSTITUCION EDUCATIVA DEPARTAMENTAL AGUSTIN PARRA;302;61;NO
201810;88118023;M;20;IE JESUS BERNAL PINZON;227;46;SI
201810;88118024;F;20;IE NUESTRA SEÑORA DE LOS DOLORES DE MANARE;256;52;NO
201810;88118025;F;20;IE TEC INDUSTRIAL;250;49;SI
201810;88118032;F;20;COLEGIO SALESIANO MALDONADO;258;52;NO
201810;88118034;F;20;I.E.T. COMERCIAL;277;54;NO
201810;88218001;F;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO SOGAMOSO;293;59;NO
201810;88218002;F;24;INST FERRINI - SEDE CENTRO;47;47;SI
201810;88218003;F;22;INSTITUCIÓN EDUCATIVA JUAN JOSÉ REYES PATRIA;240;47;NO
201810;88218004;F;19;COLEGIO EVANGÉLICO LUTERANO DE COLOMBIA CELCO;262;54;NO
201810;88218005;F;19;INSTITUCIÓN EDUCATIVA CARLOS JULIO UMAÑA TORRES;253;51;NO
201810;88218007;F;20;I.E.T. DE NAZARETH;265;54;NO
201810;88218008;F;22;CENTRO DE DESARROLLO HUMANO  CEDHU;296;58;NO
201810;88218009;F;20;COLEGIO TÉCNICO NACIONALIZADO DE NOBSA;318;63;SI
201810;88218010;F;19;LICEO DE LA PRESENTACION;247;50;NO
201810;88218011;F;20;I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA;298;59;NO
201810;88218012;F;20;COLEGIO TECNICO JUAN JOSE SAMANIEGO;244;50;SI
201810;88218014;F;25;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;51;51;NO
201810;88218015;F;21;INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO;302;60;NO
201810;88218016;F;21;LICEO DE LA PRESENTACIÓN;281;54;SI
201810;88218017;M;21;COLEGIO CELCO;222;36;NO
201810;88218018;M;21;INST SOLUCION EDUCATIVA SOLED;284;55;SI
201810;88218020;F;20;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;301;60;NO
201810;88218021;M;23;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;223;44;NO
201810;88218022;M;20;INSTITUCIÓN EDUCATIVA SAN AGUSTÍN;267;51;NO
201810;88218023;M;20;COLEGIO ATABANZHA (IED)-BOGOTÁ, D.C.;302;60;SI
201810;88218025;F;21;INSTITUCIÓN EDUCATIVA ARMANDO SOLANO;254;49;NO
201810;88218026;F;25;INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA;276;46;NO
201810;88318001;F;20;IE LA INMACULADA - YOPAL;198;42;NO
201810;88318002;F;21;INSTITUCIÓN EDUCATIVA JUAN JOSÉ REYES PATRIA;241;48;NO
201810;88318003;F;20;INSTITUTO TÉCNICO INDUSTRIAL EL PALMAR;222;44;NO
201810;88318004;F;22;COLEGIO DE EDUCACIÓN CEDHU;291;60;NO
201810;88318005;F;23;I.E. ANTONIO NARIÑO;226;37;NO
201810;88318006;F;20;IE ALBERT EINSTEIN;200;39;NO
201810;88318007;F;20;I.E.T. CARLOS ALBERTO OLANO VALDERRAMA;242;51;NO
201810;88318008;F;21;COLEGIO SALESIANO;279;54;NO
201810;88318009;F;20;IE LUIS HERNANDEZ VARGAS;278;56;NO
201810;88318010;F;20;I.E.COLEGIO LA NUEVA FAMILIA;206;41;SI
201810;88318013;F;21;INSTITUCIÓN EDUCATIVA EL BANCO;290;58;NO
201820;11318503;F;19;INSTITUCIÓN EDUCATIVA VALLE DE TENZA;287;56;NO
201820;11318504;M;21;I.E. TEC JACINTO VEGA;309;61;NO
201820;11318505;F;20;IE PANAMERICANO PUENTE BOYACA;278;54;NO
201820;11318506;M;24;COLEGIO DE BACHILLERATO NUEVA ESPERANZA;297;58;NO
201820;11318507;F;21;COLEGIO LUIS CARLOS GALÁN SARMIENTO;239;47;NO
201820;11318508;M;20;INSTITUCIÓN EDUCATIVA HÉCTOR JULIO GÓMEZ;260;52;NO
201820;11318509;M;25;COLEGIO CORPORACION SANTO DOMINGO;294;58;NO
201820;11318510;M;20;COLEGIO NACIONALIZADO JUAN JOSE RONDÓN;299;58;NO
201820;11318511;M;22;LIC TEQUENDAMA-LA MESA;284;58;NO
201820;11318512;F;25;IE RAFAEL BERNAL JIMENEZ;235;49;NO
201820;11718502;F;20;INSTITUTO TÉCNICO EDUCATIVO FRANCISCO LUCEA;296;57;NO
201820;11718503;F;20;INSTITUCIÓN EDUCATIVA JORGE ELIÉCER GAITÁN;287;55;NO
201820;11718504;M;25;COLEGIO PANAMERICANO;267;54;NO
201820;11718505;M;20;I.E. INTEGRADO-CÓMBITA;316;61;NO
201820;11718506;M;20;I.E. CUPIAGUA;282;57;NO
201820;11718507;F;20;COLEGIO NUEVA INGLATERRA CAMPESTRE;247;52;NO
201820;11718508;M;21;ESCUELA NORMAL SUPERIOR ANTONIA SANTOS;277;54;NO
201820;11718509;M;20;INST EDUC COLEGIO NACIONALIZADO JORGE ELIECER GAITAN;285;57;NO
201820;11718510;F;22;COLEGIO GUILLERMO LEON VALENCIA;305;62;NO
201820;11718511;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";264;53;NO
201820;11718512;F;20;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;240;204;NO
201820;11718513;F;21;COLEGIO JUAN XXIII;237;45;NO
201820;11718514;M;24;I.E. SUSANA GUILLEMIN;245;196;NO
201820;11718516;M;23;I.E.TÉCNICA ENRIQUE OLAYA HERRERA;269;51;NO
201820;11718517;F;22;INST TEC EMPRESARIAL;301;61;NO
201820;11718519;F;23;COL COOP PROSPERO PINZON;270;54;NO
201820;11718523;F;23;INSTITUTO TECNICO  AQUILEO PARRA;212;43;NO
201820;11718524;F;22;COLEGIO COLOMBO BRITANICO - TUNJA;259;50;NO
201820;11718526;F;21;I.E. TEC IND JULIO FLOREZ;328;63;NO
201820;11718527;F;22;COL GIMN MODERNO-VILLA DE SAN DIEGO DE UBATE;259;52;NO
201820;11818501;F;37;INSTITUTO INTEGRADO NACIONALIZADO JOAQUIN GONZALEZ C.;378;301;NO
201820;11818502;M;20;I.E. LUIS HERNANDEZ VARGAS;305;242;NO
201820;11818503;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";248;194;NO
201820;11818504;M;22;LICEO DE LA PRESENTACIÓN;216;171;NO
201820;11818505;F;22;COLEGIO TÉCNICO NACIONALIZADO DE NOBSA;253;201;NO
201820;11818506;F;20;IE JUAN JOSE RONDON - SOATÁ;285;227;NO
201820;11818507;F;23;IE BRAULIO GONZALEZ;239;188;NO
201820;11818508;M;21;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;301;237;NO
201820;11818509;M;26;IE CARLOS JULIO UMAÑA TORRES;340;188;NO
201820;11818510;M;20;IE CARLOS ARTURO TORRES PEÑA;282;58;NO
201820;33118501;F;28;COLEGIO DEPARTAMENTAL PABLO VI;44;53;NO
201820;33118502;F;21;INSTITUTO COMERCIAL LORETO-BOGOTÁ, D.C.;275;59;NO
201820;33118503;F;20;COLEGIO NUEVA INGLATERRA-SABOYÁ;288;58;NO
201820;33118504;M;22;I.E. AGROINDUSTRIAL LA PRADERA;333;71;NO
201820;33118505;M;22;I.E. TECNICO INDUSTRIAL MARISCAL SUCRE;289;54;NO
201820;33118506;F;21;I.E.  JUAN LUIS LONDOÑO DE LA CUESTA-MOSQUERA;263;56;NO
201820;33118507;F;22;COLEGIO ANTONIO NARIÑO;274;60;NO
201820;33118508;F;21;COLEGIO SAGRADO CORAZÓN DE JESÚS;278;60;NO
201820;33118509;F;21;LICEO ANGLO AMERICANO DE SOGAMOSO;294;60;NO
201820;33118510;F;23;COLEGIO ISABEL VALBUENA CIFUENTES;255;54;NO
201820;33118511;M;19;COLEGIO CRISTIANO FILADELFIA;329;66;NO
201820;33118512;M;25;COLEGIO IBEROAMERCANO-SOCORRO;235;45;NO
201820;33118513;F;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;253;51;NO
201820;33118514;M;23;COLEGIO CORPORACION SANTO DOMINGO;253;48;NO
201820;33118515;F;21;INSTITUCION EDUCATIVA ANTONIO JOSE SANDOVAL;230;55;NO
201820;33118516;M;20;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL BOLÍVAR-VILLA DE SAN DIEGO DE UBATE;273;56;NO
201820;33118517;M;26;UNIDAD EDUCATIVA DIOCESANA PRIVADA JUAN PABLO II;296;60;NO
201820;33118519;F;20;COLEGIO BOYACÁ;343;72;NO
201820;33118520;M;23;COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA;211;38;NO
201820;33118521;F;19;I.E. JORGE ELIECER GAITAN - MARIPÍ;285;60;NO
201820;33118522;F;19;COLEGIO DEPARTAMENTAL SAN FELIPE;236;45;NO
201820;33118526;M;20;NUEVO COL SAN JUAN BAUTISTA-VILLAPINZÓN;284;60;NO
201820;33118527;M;24;CENT JOHANN KEPLER-BOGOTÁ, D.C.;203;42;NO
201820;33118528;F;20;INSTITUCIÓN EDUCATIVA SANTANDER - SAN JOSÉ DEL GUAVIARE;287;58;NO
201820;33218501;F;20;COLEGIO PLINIO MENDOZA NEIRA;295;62;NO
201820;33218503;F;21;INSTITUTO TECNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER;234;47;NO
201820;33218504;M;21;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - TUNJA;243;47;NO
201820;33218505;M;24;COLEGIO BOSTON-DUITAMA;240;51;NO
201820;33218506;M;20;COL COOPTEBOY;286;56;NO
201820;33218507;F;22;INSTITUCIÓN EDUCATIVA ORIENTAL FEMENINO-TAME;235;52;NO
201820;33218508;F;20;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;325;66;NO
201820;33218509;F;19;COLEGIO ALEJANDRO DE HUMBOLDT;322;63;NO
201820;33218510;M;20;I.E. TEC IND JULIO FLOREZ;334;66;NO
201820;33218511;F;24;COLEGIO DE LA PRESENTACIÓN;320;45;NO
201820;33218512;M;21;INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES DUITAMA;301;61;NO
201820;33218513;M;28;COLEGIO COLOMBO BRITANICO - TUNJA;285;59;NO
201820;33218514;F;20;COLEGIO DE BOYACÁ;345;71;NO
201820;33218515;F;20;IE ACAD DE PAIPA;311;61;NO
201820;33218516;F;20;COLEGIO COOSERVICIOS DAGOBERTO JIMÉNEZ JIMÉNEZ;257;53;NO
201820;33218517;M;22;COLEGIO ANTONIO NARIÑO Y CÍA LTDA;252;51;NO
201820;33218518;F;21;COLEGIO MONTERROSALES;307;62;NO
201820;33218519;M;22;LICEO ANGLO AMERICANO DE SOGAMOSO;326;67;NO
201820;33218524;M;22;IE CENTRO SOCIAL;299;58;NO
201820;33218525;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;278;56;NO
201820;33218526;F;24;COLEGIO CORPORACION SANTO DOMINGO;273;57;NO
201820;33318501;M;21;COLEGIO CELCO;317;62;NO
201820;33318502;F;21;COLEGIO SUAMOX;234;48;NO
201820;33318503;F;20;COLEGIO ALEJANDRO DE HUMBOLDT;312;64;NO
201820;33318504;M;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;257;51;NO
201820;33318505;M;21;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;287;56;NO
201820;33318506;F;22;CENTRO SOCIAL LA PRESENTACIÓN;248;50;NO
201820;33318507;F;24;I.E.T. NUESTRA SEÑORA DE LA O;40;44;NO
201820;33318508;F;21;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;323;66;NO
201820;33318509;M;22;COLEGIO CELCO;313;61;NO
201820;33318510;M;20;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;336;68;NO
201820;33318511;M;21;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;342;70;NO
201820;33318512;F;21;COLEGIO CELCO;244;56;NO
201820;33318513;M;20;LICEO ANGLO AMERICANO DE SOGAMOSO;316;62;NO
201820;33318514;F;40;IE CAMILO TORRES RESTREPO - AGUAZUL;54;44;NO
201820;33318515;M;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO;322;62;NO
201820;33318516;F;21;COLEGIO JORGE CLEMENTE PALACIOS;230;48;NO
201820;33318517;F;23;LICEO ANGLO AMAERICANO;297;64;NO
201820;33318518;M;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;302;63;NO
201820;33318519;F;21;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;319;62;NO
201820;33318522;M;23;LICEO DE LA PRESENTACION;283;58;NO
201820;33318523;M;23;COLEGIO CELCO;264;51;NO
201820;33318524;F;23;CENTRO DE DESARROLLO HUMANO  CEDHU;56;60;NO
201820;33318526;M;26;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;327;58;NO
201820;33318527;M;21;COLEGIO MILITAR INOCENCIO CHINCA;189;34;NO
201820;33318528;F;23;LICEO ANGLO AMERICANO DE SOGAMOSO;223;52;NO
201820;33318529;M;21;IE TECNICA  FRANCISCO JOSE DE CALDAS;287;58;NO
201820;33318530;F;23;INSTITUTO SAN MARTIN;209;46;NO
201820;33318531;M;31;COLEGIO JESUS EUCARISTIA;43;42;NO
201820;33318532;M;23;INSTITUCIÓN EDUCATIVA MAGDALENA;257;58;NO
201820;33318533;M;21;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;295;61;NO
201820;33318534;M;30;COLEGIO DE BACHILLERATO NUEVA ESPERANZA;42;48;NO
201820;33318535;M;20;COLEGIO CELCO;293;56;NO
201820;33318536;F;21;COLEGIO GUILLERMO LEON VALENCIA;288;60;NO
201820;33318537;M;25;COLEGIO MILITAR INOCENCIO CHINCA;40;39;NO
201820;33318538;M;24;COLEGIO CORPORACION SANTO DOMINGO;49;54;NO
201820;33318539;F;22;COL TALLER PSICOPEDAG DE LOS ANDES-BOGOTÁ, D.C.;242;50;NO
201820;33318540;F;26;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;51;62;NO
201820;33318541;F;19;LICEO COOPERATIVO CAMPESTRE;270;54;NO
201820;55118501;M;28;I.E. JOSE JOAQUIN CASAS;48;50;NO
201820;55118502;M;22;I.E. SANTA BARBARA;308;62;NO
201820;55118503;M;29;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;459;55;NO
201820;55118504;F;23;GIMN DE LOS LLANOS;309;63;NO
201820;55118505;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;278;55;NO
201820;55118506;F;23;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;262;56;NO
201820;55118507;M;22;IE RIO DE PIEDRAS;292;62;NO
201820;55118508;F;22;COLEGIO DE BOYACÁ;297;60;NO
201820;55118509;F;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;55;57;NO
201820;55118512;F;20;IE JUAN PABLO II-SABOYÁ;278;52;NO
201820;55118513;M;29;INEM CARLOS ARTURO TORRES;382;60;NO
201820;55118514;M;26;COLEGIO NACIONAL SAN JOSE DE GUANENTA;45;45;NO
201820;55218501;M;20;COLEGIO ALEJANDRO DE HUMBOLDT;309;60;NO
201820;55218502;M;22;INSTITUCIÓN EDUCATIVA ARMANDO SOLANO;259;56;NO
201820;55218503;M;26;INSTITUCION EDUCATIVA GIMNASIO GRAN COLOMBIANO;295;58;NO
201820;55218504;M;20;I.E. SUSANA GUILLEMIN;304;60;NO
201820;55218505;F;22;I.E. CUSTODIO GARCIA ROVIRA;302;60;NO
201820;55218506;M;24;CORPORACIÓN EDUCATIVA LICEO MODERNO-VILLAVICENCIO;263;53;NO
201820;55218508;M;26;COLEGIO CEDID SAN PABLO (IED)-BOGOTÁ, D.C.;306;62;NO
201820;55318502;M;22;INSTITUCIÓN EDUCATIVA URIBESCO;261;48;NO
201820;55318504;M;20;COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO;317;65;NO
201820;55318505;M;21;I.E. TEC IND JULIO FLOREZ;295;58;NO
201820;55318506;M;21;I.E.T. AGROPECUARIO SANTA RITA DE CASIA;314;60;NO
201820;55318507;M;21;COLEGIO SALESIANO MALDONADO;315;69;NO
201820;55318508;F;23;COLEGIO GUILLERMO LEON VALENCIA;305;60;NO
201820;55318509;M;22;EDUCATIVA TÉCNICA NACIONALIZADA DE SAMACA;215;38;NO
201820;55318511;F;29;COLEGIO LUIS CARLOS GALAN SARMIENTO (IED)-BOGOTÁ, D.C.;57;44;NO
201820;55318514;F;25;INSTITUTO DE EDUCACION TECNICA UNDESCO;255;52;NO
201820;55418501;F;20;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN;251;52;NO
201820;55418502;F;28;COLEGIO SALESIANO DUITAMA;53;54;NO
201820;55418503;F;19;LICEO LA PRESENTACIÓN;315;62;NO
201820;55418504;M;24;LICEO ANGLO AMERICANO DE SOGAMOSO;44;52;NO
201820;55418505;M;22;COLEGIO CELCO;277;54;NO
201820;55418506;M;22;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;308;59;NO
201820;55418507;F;19;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;311;62;NO
201820;55418508;M;23;IE TECNICO INDUSTRIAL;280;55;NO
201820;55418509;M;20;IE JORGE GUILLERMO MOJICA MARQUEZ-TASCO;276;58;NO
201820;55418510;M;24;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;54;56;NO
201820;55418511;M;21;INSTITUTO POLITECNICO ALVARO GONZALEZ SANTANA;290;55;NO
201820;55418512;F;21;INSTITUTO GIGA;300;58;NO
201820;55418513;F;21;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;213;57;NO
201820;55418514;M;21;INSTITUCIÓN EDUCATIVA MAGDALENA;265;54;NO
201820;55418515;F;19;IE MANUELA BELTRAN;283;58;NO
201820;55418516;F;20;INSTITUCIÓN EDUCATIVA JESÚS BERNAL PINZÓN;233;46;NO
201820;55418517;M;23;I.E. JUAN JOSE REYES PATRIA;242;50;NO
201820;55418518;F;24;COLEGIO SIMÓN BOLÍVAR;32;29;NO
201820;55418519;M;28;INSTITUTO SAN MARTIN;47;47;NO
201820;55418520;F;24;INSTITUCIÓN EDUCATIVA SANTA VERÓNICA;305;55;NO
201820;55518501;M;20;INSTITUCIÓN EDUCATIVA JUAN JACOBO ROUSEAU;243;49;NO
201820;55518502;F;20;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;221;45;NO
201820;55518503;F;22;I.E. NUESTRA SEÑORA DE LOS DOLORES MANARE;58;55;NO
201820;55518504;F;22;INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TIBASOSA;228;44;NO
201820;55518505;M;20;I.E. JOSE JOAQUIN CASAS;282;58;NO
201820;55518507;F;24;COLEGIO NACIONALIZADO JUAN JOSE RONDÓN;233;48;NO
201820;55518508;F;22;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;315;69;NO
201820;55518509;M;22;INSTITUCION EDUCATIVA EL ROSARIO;265;56;NO
201820;55518510;F;20;INSTITUCIÓN EDUCATIVA TÉCNICA CUALAMANA-MELGAR;269;54;NO
201820;55518511;F;20;INSTITUCIÓN EDUCATIVA INTEGRADO COMBITA;264;51;NO
201820;55518513;M;24;INST MILIT AQUILEO PARRA;267;54;NO
201820;55518514;F;22;I.E. EL ROSARIO - PAIPA;307;61;NO
201820;55518516;F;22;IE FRANCISCO JOSE DE CALDAS-CALDAS;285;54;NO
201820;55518517;M;21;CENTRO EDUCATIVO SAN AGUSTIN;287;57;NO
201820;55518518;M;19;IE TEC RAFAEL URIBE;279;56;NO
201820;55518519;F;20;INSTITUCIÓN EDUCATIVA SAN ISIDRO;309;62;NO
201820;55518521;F;20;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL CAMANCHA-SAN CAYETANO;270;53;NO
201820;55518526;M;25;FUNDACIÓN MANOS UNIDAS DE DIOS;249;49;NO
201820;55618501;M;21;COLEGIO ANTONIO NARIÑO Y CÍA LTDA;320;67;NO
201820;55618502;M;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;274;54;NO
201820;55618503;M;19;COLEGIO JOSE ASUCION SILVA;342;71;NO
201820;55618508;M;21;INEM CARLOS ARTURO TORRES;287;57;NO
201820;55718501;F;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;262;52;NO
201820;55718502;F;20;INSTITUCIÓN EDUCATIVA SAN AGUSTÍN;191;37;NO
201820;55718503;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";254;51;NO
201820;55718504;F;20;LICEO ANGLO AMERICANO DE SOGAMOSO;276;55;NO
201820;55718505;F;20;COLEGIO TECNICO JUAN JOSE SAMANIEGO;244;50;NO
201820;55718506;M;21;IE JORGE GUILLERMO MOJICA MARQUEZ-TASCO;305;58;NO
201820;55718507;F;23;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;272;54;NO
201820;55718508;F;21;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;293;65;NO
201820;55718509;M;22;COLEGIO IFESCOL BOYACÁ;262;52;NO
201820;55718510;F;23;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;234;46;NO
201820;55718511;M;21;IE TÉCNICO INDUSTRIAL EL PALMAR;243;49;NO
201820;55718512;F;25;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;214;42;NO
201820;55718513;M;23;COLEGIO PEDAGÓGICO LOS ALAMOS;245;51;NO
201820;55718514;F;25;INSTITUCIÓN EDUCATIAVA DE CERINZA;50;49;NO
201820;55718516;M;22;COLEGIO JORGE ELIECER GAITAN;272;55;NO
201820;66118504;M;21;IE AGRICOLA LA HOLANDA;230;46;NO
201820;66118507;M;20;COLEGIO DE BOYACÁ;277;56;NO
201820;66118508;F;20;IE JOSE ANTONIO GALAN - CRAVO NORTE;313;62;NO
201820;66118509;F;21;GIMNASIO PEDAGOGICO EL SABIO CALDAS-YOPAL;231;44;NO
201820;66118510;F;19;I.E. ANTONIO NARIÑO;266;52;NO
201820;66118512;F;21;COLEGIO LA PRESENTACIÓN;263;53;NO
201820;66118514;F;21;COLEGIO GUILLERMO LEON VALENCIA;307;61;NO
201820;66118515;M;21;COLEGIO MILITAR CORONEL JUAN JOSE RONDON;333;67;NO
201820;66118516;F;20;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL;310;62;NO
201820;66118518;F;21;IE SALVADOR CAMACHO ROLDAN;257;51;NO
201820;66118519;F;21;IE SAN AGUSTIN;215;44;NO
201820;66118520;F;24;COLEGIO LA PRESENTACIÓN - DUITAMA;280;55;NO
201820;66118521;F;20;IE JOSÉ MARIA CORDOBA;259;50;NO
201820;66118522;F;22;IE FRANCISCO JOSE DE CALDAS;249;50;NO
201820;66118523;M;21;IE DE SORA;251;48;NO
201820;66118524;F;21;IE BRAULIO GONZALEZ;239;48;NO
201820;66118525;M;21;I.E. TECNICA EL PORTACHUELO;322;64;NO
201820;66118528;F;25;I.E. NICOLAS CUERVO Y ROJAS;260;52;NO
201820;66118529;F;21;COLEGIO NACIONALIZADO LA PRESENTACION;275;55;NO
201820;66118530;F;22;COL EUCARISTICO MERCEDARIO-BOGOTÁ, D.C.;247;51;NO
201820;66118531;F;20;EDUCATIVA TÉCNICA NACIONALIZADA DE SAMACA;255;50;NO
201820;66118532;F;21;AMERICAN SCHOOL SAINT FRANCES;320;65;NO
201820;66118533;F;20;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;256;51;NO
201820;66118534;F;21;LICEO ANGLO AMAERICANO;285;57;NO
201820;66118535;F;22;I. E. JOAQUIN CARDENAS GOMEZ-SAN CARLOS;270;53;NO
201820;66118536;F;22;INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SOR JOSEFA DEL CASTILLO Y GUEVARA;261;52;NO
201820;66218501;F;20;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;264;54;NO
201820;66218502;F;20;IE CENTRO SOCIAL;202;42;NO
201820;66218503;F;20;COL COOP CAMPESTRE-RIVERA;300;60;NO
201820;66218505;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;234;47;NO
201820;66218506;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;274;54;NO
201820;66218507;F;23;I.E.M. MERCEDARIO-PASTO;260;52;NO
201820;66218508;F;20;INST TEC EMPRESARIAL;276;55;NO
201820;66318502;F;20;COLEGIO DE BOYACÁ;300;61;NO
201820;66318504;M;31;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;327;47;NO
201820;66318505;F;22;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;264;54;NO
201820;66318506;F;24;INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA;42;43;NO
